ID	Text	Pronoun	Pronoun_offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
development-53	[CLS] In 1972 , He ##nning broke the world records on the 500 * m and the 1 , 000 * m , which made her the favourite on those distances at the 1972 Winter Olympics in Sa ##pp ##oro . During her 500 * m race against Sylvia B ##ur ##ka at those Olympics , He ##nning was o ##bs ##truct ##ed at the crossing by B ##ur ##ka , but she still set the fastest time and a new Olympic record ( 43 . 70 ) . [SEP]	her	42:43	Sylvia B ##ur ##ka	48:52	FALSE	He ##nning	56:58	TRUE	http://en.wikipedia.org/wiki/dummy
development-54	[CLS] To de ##cor ##ate the palace , in several campaigns Mont ##ano employed some of the greatest artists of his time : Giovanni Bat ##tista Z ##elo ##tti ( who had already intervened in the interiors of Pa ##lla ##dio ' s Villa Em ##o at Fan ##zo ##lo ) , An ##sel ##mo Can ##era and Andrea Vice ##ntino ; the s ##tu ##cco ##es were entrusted to Lorenzo Rubin ##i ( who con ##tem ##por ##aneous ##ly executed the external decorations of the Lo ##gg ##ia del Cap ##ita ##nio ) and , after his death in 157 ##4 , to his son A ##gos ##tino . [SEP]	his	97:98	Giovanni Bat ##tista Z ##elo ##tti	23:29	FALSE	Lorenzo Rubin ##i	70:73	TRUE	http://en.wikipedia.org/wiki/dummy
development-55	[CLS] A major decision was that the Society should engage a professional conductor and in 1946 , following the resignation of T ##H Crow ##ther , William Rees took up the post . A one - time student under Felix Wei ##nga ##rt ##ner and former violinist with the Hall * , Rees was an experienced musician who quickly became a firm favourite with orchestra and audience alike . His appointment marked a definite turning - point : from then on , the orchestra ' s rise to its present em ##inen ##ce as one of the country ' s leading non - professional orchestras was steady and assured . [SEP]	His	69:70	Felix Wei ##nga ##rt ##ner	39:44	FALSE	Rees	52:53	TRUE	http://en.wikipedia.org/wiki/dummy
development-56	[CLS] Many guests , both European and native , were invited . On approach of the May Fr ##ere at port of B ##ha ##v ##nagar , Colonel Barton ( the political Agent ) , Major Wood ##house ( the Assistant Political Agent ) and Di ##wan Sahib Sam ##ald ##as went in a steam launch and brought the Governor and his party ashore . [SEP]	his	61:62	Colonel Barton	27:29	FALSE	Di ##wan Sahib Sam ##ald ##as	45:51	FALSE	http://en.wikipedia.org/wiki/dummy
development-57	[CLS] Classic ##ist John H . D ' Arms was both the resident director of the American Academy and a professor in its School of Classical Studies from 1977 to 1980 . Between 1980 and 1984 , director Sophie Con ##sa ##gra strengthened the Academy ' s ties with the Roman community and the Italian Government . In her tenure as president from 1988 and 2013 , Adele Cha ##t ##field - Taylor , helped restore the Academy ' s M ##c ##K ##im , Mead & White building at a cost of $ 8 . 2 million and oversaw a capital campaign in which the institution ' s endowment grew to $ 100 million . [SEP]	her	58:59	Sophie Con ##sa ##gra	38:42	FALSE	Adele Cha ##t ##field - Taylor ,	67:74	TRUE	http://en.wikipedia.org/wiki/dummy
development-58	[CLS] All ##ew ##ay played 85 ##7 minutes in 11 matches including 9 starts . The defence conceded a total of only 5 goals in the regular season and the finals . In March 2016 , All ##ew ##ay and Melbourne City teammate Step ##h Cat ##ley joined the NW ##SL ' s newest expansion club the Orlando Pride . Orlando Pride coach Tom Ser ##mann ##i gave All ##ew ##ay her first cap for Australia when he was coach of the Matilda ##s in 2010 . [SEP]	her	71:72	All ##ew ##ay	36:39	TRUE	Step ##h Cat ##ley	43:47	FALSE	http://en.wikipedia.org/wiki/dummy
development-59	[CLS] Tom offers to repair her car in a few days when he is free from his science classes at school . With no other option , she accepts Frank ' s offer to stay in his tree house without Tom ' s knowledge . Frank begins a close friendship with V , hoping to get Tom to become attracted . He tells her Tom has no problem with her ` ` job , ' ' meaning the tutor ##ing r ##use , but she thinks he means her prostitution . [SEP]	He	61:62	Frank	45:46	TRUE	Tom	56:57	FALSE	http://en.wikipedia.org/wiki/dummy
development-60	[CLS] According to a Rolling Stone interview ( conducted in 1985 ) , Lindsay left The Raiders because ` ` there was a contract ##ual thing I didn ' t agree with , and I just stopped . ' ' Lindsay continued to record solo singles for a few years ( for Warner Bros . , El ##ka and G ##reed ##y Records ) before retiring from performing to serve as head of A & R for United Artists Records . He contributed to the recordings of artists such as Gerry Ra ##ffer ##ty ( on ` ` Baker Street ' ' ) , Kenny Rogers , and others . [SEP]	He	81:82	Lindsay	40:41	TRUE	Gerry Ra ##ffer ##ty	90:94	FALSE	http://en.wikipedia.org/wiki/dummy
development-61	[CLS] The New World Translation places a com ##ma after the word ' today ' , dividing it into two separate phrases , ` ` I tell you today ' ' and ` ` you will be with me in Paradise ' ' . This differs from standard translations of this verse as ` ` I tell you today you will be with me in Paradise ' ' . Based on script ##ures such as Matthew 12 : 40 , 27 : 63 , Mark 8 : 31 and 9 : 31 , Witness ##es believe Jesus ' expectation that he would be bodily resurrected after three days pre ##cluded his being in paradise on the same day that he died . [SEP]	he	100:101	Matthew 12 : 40 ,	75:80	FALSE	Jesus '	96:98	TRUE	http://en.wikipedia.org/wiki/dummy
development-62	[CLS] In its biographical page on M ##c ##C ##ord , Yahoo ! states that via the role of Naomi , the actress ` ` became one of Hollywood ' s top young stars - to - watch after the series premiered to more than 5 million viewers worldwide . ' ' In a review of the series premiere , Tom G ##lia ##tto of People magazine stated that , ` ` The stand ##out is Anna ##L ##ynn ##e M ##c ##C ##ord as bad - girl Naomi Clark : She ' s very striking physically - - almost startling , somewhere between Cha ##rl ##ize The ##ron and Courtney Love - - and she convey ##s a mix of high drama , mean ##ness and little - girl self - pity that ' s a lot of fun . ' ' [SEP]	She	91:92	Anna ##L ##ynn ##e M ##c ##C ##ord	76:84	TRUE	Naomi Clark :	88:91	FALSE	http://en.wikipedia.org/wiki/dummy
development-63	[CLS] Many supporters of third - party presidential candidate George C . Wallace , Sr . , voted for G ##urney and hence provided him a coalition of growing Republicans in Florida allied with a declining number of conservative Democrats . G ##urney ran on a record that included votes against civil rights legislation , foreign aid , and that ` ` expensive b ##oon ##dog ##gle , ' ' the war on poverty . Future - President George W . Bush worked as a traveling aide for G ##urney while he was running for Senate in Florida . [SEP]	he	91:92	George W . Bush	78:82	FALSE	G ##urney	88:90	TRUE	http://en.wikipedia.org/wiki/dummy
development-64	[CLS] In 2010 Die ##hl won the bronze medal at the European Individual Championships in Manchester England and in June 2010 claimed the European Tour circuit finals gold medal , beating Susan E ##gel ##sta ##ff in the final in three sets . 2010 also saw Die ##hl beat current world champion Lu La ##n of China to reach the semi final of Swiss Open Super Series . In her home country Russia she has won 14 national titles as of 2009 . [SEP]	her	69:70	Susan E ##gel ##sta ##ff	31:36	FALSE	Die ##hl	46:48	TRUE	http://en.wikipedia.org/wiki/dummy
development-65	[CLS] The historical Oct ##avia Minor ' s first husband was Gaius C ##lau ##dius Marcel ##lus Minor , and she bore him three children , Marcel ##lus , Claudia Marcel ##la Major and Claudia Marcel ##la Minor ; the Oct ##avia in Rome is married to a nobleman named G ##la ##bius , with whom she has no children . [SEP]	she	56:57	Claudia Marcel ##la Minor ;	34:39	FALSE	Oct ##avia	40:42	TRUE	http://en.wikipedia.org/wiki/dummy
development-66	[CLS] Flag of Con ##ven ##ience were a rock group formed in 1982 by former Buzz ##cock ##s members Steve Di ##ggle and John Ma ##her , along with bassist Dave Far ##row and keyboard player D . P . Through their first two line - ups they were managed by the writer and music critic Michael Gray , shortly after his personal management of Gerry Ra ##ffer ##ty . [SEP]	his	61:62	Dave Far ##row	30:33	FALSE	Michael Gray ,	56:59	TRUE	http://en.wikipedia.org/wiki/dummy
development-67	[CLS] After it is revealed to Misty that Tabitha is still alive , she learns that Tabitha smoke ##s , fl ##irt ##s with boys , and is not as loving , sweet , or innocent a child as she ' d previously thought . Grace is the mother of Peter and ` ` Gran ##my ' ' to Tabitha . Misty is often annoyed by her , whether it ' s the way she waste ##s Misty ' s money , or the way she ' s in ##f ##lue ##ncing Tabitha . [SEP]	her	66:67	Grace	45:46	TRUE	Tabitha .	59:61	FALSE	http://en.wikipedia.org/wiki/dummy
development-68	[CLS] She meets Mu ##th ##uve ##l ( P ##rab ##hu ) , an innocent youth , and they fall in love with each other . Rat ##hn ##ave ##l ( R . P . V ##is ##wa ##m ) brings up his son Mu ##th ##uve ##l without any affection ##s and treats him like his worker , only his mother V ##adi ##vu ( V ##adi ##vu ##kka ##ras ##i ) loves him . When Rat ##hn ##ave ##l arrange ##s Mu ##th ##uve ##l ' s marriage with his niece , Mu ##th ##uve ##l and Ni ##rmal ##a reveal their love , Ara ##n ##mana ##i accepts finally for their marriage with Soo ##sai ' s help . [SEP]	his	91:92	Mu ##th ##uve ##l	94:98	FALSE	Soo ##sai '	116:119	FALSE	http://en.wikipedia.org/wiki/dummy
development-69	[CLS] In 1966 he was made Professor , History of Doc ##trine , at Manchester University and from 1968 until 1973 he was Professor of Theology . Following his retirement , C ##un ##liff ##e - j ##ones was Professor Emeritus . After his wife Maud ##e died on 28 August 1989 C ##un ##liff ##e - Jones lived with Margaret , his elder daughter , at her home in Essex . [SEP]	her	67:68	Maud ##e	45:47	FALSE	Margaret ,	60:62	TRUE	http://en.wikipedia.org/wiki/dummy
development-70	[CLS] She co - wrote ten of the thirteen songs on the album ' s standard edition . Harvey Mason , Jr . served as the creative director for Beautiful and co - wrote and produced a number of songs . Ma ##ub ##oy ' s exclusive interview with Melissa Doyle in Darwin was broadcast on Sunday Night on 15 September 2013 . On 26 September 2013 , she co - hosted The Foot ##y Show and performed a medley of ` ` In ##es ##cap ##able ' ' , ` ` To the End of the Earth ' ' and ` ` Saturday Night ' ' . [SEP]	she	68:69	Ma ##ub ##oy '	41:45	TRUE	Melissa Doyle	49:51	FALSE	http://en.wikipedia.org/wiki/dummy
development-71	[CLS] Their poor receptions di ##si ##llus ##ioned Mu ##rna ##u , and he quit Fox to journey for a while in the South Pacific . Together with documentary film pioneer Robert F ##lah ##erty , Mu ##rna ##u travelled to Bo ##ra Bo ##ra to realize the film Ta ##bu in 1931 . F ##lah ##erty left after artistic disputes with Mu ##rna ##u who had to finish the movie on his own . [SEP]	his	72:73	F ##lah ##erty	54:57	FALSE	Mu ##rna ##u	62:65	TRUE	http://en.wikipedia.org/wiki/dummy
development-72	[CLS] As a young artist in Berlin , Eli ##sa ##bet N ##ey had sculpted various l ##umi ##nar ##ies of the city , including Jacob Grimm , Co ##si ##ma Li ##sz ##t , and Alexander von Humboldt . N ##ey had been patron ##ized by the naturalist Humboldt , sculptor Christian Ra ##uch , and diplomat V ##ar ##nh ##age ##n von En ##se ; when all three died between late 1857 and mid 1859 , she decided to travel Germany in search of new notable subjects . [SEP]	she	78:79	Eli ##sa ##bet N ##ey	8:13	TRUE	Co ##si ##ma Li ##sz ##t ,	28:35	FALSE	http://en.wikipedia.org/wiki/dummy
development-73	[CLS] Pi ##nter wrote The Room over two or four days in 1957 , depending on the account , at the suggestion of his friend Henry W ##ool ##f for his production as part of a postgraduate program in directing at the University of Bristol , Bristol , England . In their published interviews , Pi ##nter and W ##ool ##f vary in describing how many days Pi ##nter took to write The Room . According to Bill ##ington , in his official biography Harold Pi ##nter , W ##ool ##f asked Pi ##nter to write the play in a letter that Pi ##nter received in the autumn of 1956 , when he ` ` was newly married ' ' to actress V ##iv ##ien Merchant ` ` and in the middle of a season at Tor ##qua ##y ' ' ; ` ` ( Pi ##nter ) replied that he couldn ' t possibly deliver anything in under six months . [SEP]	his	81:82	W ##ool ##f	58:61	FALSE	Pi ##nter	67:69	TRUE	http://en.wikipedia.org/wiki/dummy
development-74	[CLS] He is currently the wide receivers coach for Bowling Green . Do ##ege was born in San Angelo , Texas , to Randy and Melinda Do ##ege . He has one younger brother . Randy Do ##ege coached at several high schools in West Texas before becoming the head coach at Crane High School in 2003 . In his freshman season , 2004 , Seth Do ##ege was the starting quarterback for Crane High School and led the Golden Crane ##s to the area round of the playoffs , a loss to the ( Tu ##sco ##la ) Jim Ned Indians , who were led by senior quarterback Colt McCoy . [SEP]	his	59:60	Seth Do ##ege	65:68	TRUE	Jim Ned Indians ,	99:103	FALSE	http://en.wikipedia.org/wiki/dummy
development-75	[CLS] The next year , though only a lieutenant - colonel , he was selected by Sir Ralph Abe ##rc ##rom ##by to be quarter ##master - general of his army in the Mediterranean , at the same time that another young Scots ##man , John Hope , who was also to gain fame in Moore ' s retreat , was nominated ad ##jutant - general . Sir Ralph placed the greatest confidence in An ##st ##ru ##ther , and it was mainly on his report , after a visit to the Turkish headquarters , that the Turks would not be ready for a long time , if they could be of any use at all , that Sir Ralph left Mar ##mor ##ice Bay and determined to act alone . [SEP]	his	84:85	Ralph	68:69	FALSE	An ##st ##ru ##ther ,	74:79	TRUE	http://en.wikipedia.org/wiki/dummy
